Multi Channel Experimenter Spike Analyzer ASCII Export


Instantaneous Parameters:

t	12	12	
	Isi	Frequency	
[s]	[ms]	[Hz]	
139.59440	NaN	NaN	
140.00870	414.30	2.414	
140.45430	445.60	2.244	
140.47180	17.50	57.143	
140.69170	219.90	4.548	
140.78180	90.10	11.099	
140.79160	9.80	102.041	
140.79780	6.20	161.290	
140.80410	6.30	158.730	
140.83360	29.50	33.898	
140.84350	9.90	101.010	
140.85790	14.40	69.444	
140.86620	8.30	120.482	
140.91900	52.80	18.939	
140.92440	5.40	185.185	
140.93270	8.30	120.482	
140.94000	7.30	136.986	
141.36950	429.50	2.328	
141.96220	592.70	1.687	
142.22620	264.00	3.788	
142.28920	63.00	15.873	
206.59260	64303.40	0.016	
237.67980	31087.20	0.032	
268.03330	30353.50	0.033	
283.18900	15155.70	0.066	
308.47180	25282.80	0.040	
308.47910	7.30	136.986	
312.89510	4416.00	0.226	
315.41960	2524.50	0.396	
317.22900	1809.40	0.553	
318.05250	823.50	1.214	
318.13500	82.50	12.121	
320.67300	2538.00	0.394	
321.51140	838.40	1.193	
321.81130	299.90	3.334	
321.90530	94.00	10.638	
322.31300	407.70	2.453	
322.58650	273.50	3.656	
322.78860	202.10	4.948	
322.95950	170.90	5.851	
322.96650	7.00	142.857	
341.90740	18940.90	0.053	
341.91630	8.90	112.360	
344.90880	2992.50	0.334	
344.91850	9.70	103.093	
344.99360	75.10	13.316	
345.01610	22.50	44.444	
345.02660	10.50	95.238	
352.92610	7899.50	0.127	
353.99140	1065.30	0.939	
354.85510	863.70	1.158	
360.40660	5551.50	0.180	
361.52730	1120.70	0.892	
392.54290	31015.60	0.032	
446.02520	53482.30	0.019	
451.47210	5446.90	0.184	
472.95960	21487.50	0.047	
473.91020	950.60	1.052	
481.89720	7987.00	0.125	
502.07930	20182.10	0.050	
512.81590	10736.60	0.093	
540.66190	27846.00	0.036	
544.86240	4200.50	0.238	
552.54800	7685.60	0.130	
552.83430	286.30	3.493	
565.68920	12854.90	0.078	
570.37160	4682.40	0.214	
571.04110	669.50	1.494	
571.16570	124.60	8.026	
574.02940	2863.70	0.349	
577.03850	3009.10	0.332	
579.15230	2113.80	0.473	
580.05810	905.80	1.104	
586.63360	6575.50	0.152	
601.71220	15078.60	0.066	
604.64770	2935.50	0.341	
605.37590	728.20	1.373	
609.25270	3876.80	0.258	
610.21120	958.50	1.043	
611.03360	822.40	1.216	
616.04130	5007.70	0.200	
618.20380	2162.50	0.462	
619.42940	1225.60	0.816	
620.34390	914.50	1.093	
621.51060	1166.70	0.857	
623.27500	1764.40	0.567	
625.97260	2697.60	0.371	
627.00630	1033.70	0.967	
627.41590	409.60	2.441	
627.43740	21.50	46.512	
628.11690	679.50	1.472	
628.14470	27.80	35.971	
628.23420	89.50	11.173	
628.72390	489.70	2.042	
628.87420	150.30	6.653	
628.92330	49.10	20.367	
629.02000	96.70	10.341	
629.12410	104.10	9.606	
629.70140	577.30	1.732	
633.44650	3745.10	0.267	
633.53050	84.00	11.905	
633.69190	161.40	6.196	
634.07100	379.10	2.638	
634.09380	22.80	43.860	
634.59700	503.20	1.987	
634.87150	274.50	3.643	
635.08720	215.70	4.636	
635.21360	126.40	7.911	
635.22810	14.50	68.966	
635.29010	62.00	16.129	
636.42320	1133.10	0.883	
636.55300	129.80	7.704	
637.83340	1280.40	0.781	
638.15500	321.60	3.109	
638.35530	200.30	4.993	
638.56690	211.60	4.726	
639.21190	645.00	1.550	
641.93250	2720.60	0.368	
642.14840	215.90	4.632	
642.47570	327.30	3.055	
642.97290	497.20	2.011	
643.38260	409.70	2.441	
644.01140	628.80	1.590	
644.18540	174.00	5.747	
644.25990	74.50	13.423	
644.35620	96.30	10.384	
644.39330	37.10	26.954	
644.45940	66.10	15.129	
644.47870	19.30	51.813	
644.53270	54.00	18.519	
644.56370	31.00	32.258	
644.60280	39.10	25.575	
644.60930	6.50	153.846	
644.70520	95.90	10.428	
644.79400	88.80	11.261	
645.09440	300.40	3.329	
645.14380	49.40	20.243	
645.48160	337.80	2.960	
645.57870	97.10	10.299	
645.91510	336.40	2.973	
645.96500	49.90	20.040	
646.51590	550.90	1.815	
646.56330	47.40	21.097	
646.60870	45.40	22.026	
646.67300	64.30	15.552	
646.69320	20.20	49.505	
646.82490	131.70	7.593	
646.97650	151.60	6.596	
647.02670	50.20	19.920	
647.18740	160.70	6.223	
647.23230	44.90	22.272	
647.30220	69.90	14.306	
647.34600	43.80	22.831	
647.42710	81.10	12.330	
647.46010	33.00	30.303	
647.61470	154.60	6.468	
647.62140	6.70	149.254	
647.62800	6.60	151.515	
647.74020	112.20	8.913	
647.76900	28.80	34.722	
647.79630	27.30	36.630	
647.86000	63.70	15.699	
647.87040	10.40	96.154	
647.89430	23.90	41.841	
648.11420	219.90	4.548	
648.12390	9.70	103.093	
648.14880	24.90	40.161	
648.23210	83.30	12.005	
648.29260	60.50	16.529	
648.51240	219.80	4.550	
648.98850	476.10	2.100	
649.12040	131.90	7.582	
649.25300	132.60	7.541	
649.77590	522.90	1.912	
651.11580	1339.90	0.746	
653.47640	2360.60	0.424	
653.60540	129.00	7.752	
654.07720	471.80	2.120	
654.98720	910.00	1.099	
655.72770	740.50	1.350	
655.75750	29.80	33.557	
656.60520	847.70	1.180	
658.31500	1709.80	0.585	
658.33460	19.60	51.020	
658.76850	433.90	2.305	
658.77560	7.10	140.845	
658.77830	2.70	370.370	
658.78040	2.10	476.190	
658.78990	9.50	105.263	
658.79640	6.50	153.846	
658.79880	2.40	416.667	
658.80390	5.10	196.078	
658.96830	164.40	6.083	

t	14	14	
	Isi	Frequency	
[s]	[ms]	[Hz]	
317.22900	NaN	NaN	
318.13510	906.10	1.104	
320.67320	2538.10	0.394	
321.51160	838.40	1.193	
