Multi Channel Experimenter Spike Analyzer ASCII Export


Instantaneous Parameters:

t	12	12	
	Isi	Frequency	
[s]	[ms]	[Hz]	
61.42850	NaN	NaN	
77.47610	16047.60	0.062	
104.33600	26859.90	0.037	
233.61970	129283.70	0.008	
251.12370	17504.00	0.057	
384.37700	133253.30	0.008	
414.69610	30319.10	0.033	
529.76150	115065.40	0.009	
550.49210	20730.60	0.048	
562.51110	12019.00	0.083	
623.38940	60878.30	0.016	
720.27660	96887.20	0.010	
720.31960	43.00	23.256	
740.06320	19743.60	0.051	
740.06710	3.90	256.410	
740.07280	5.70	175.439	
788.43060	48357.80	0.021	
797.32640	8895.80	0.112	
839.84920	42522.80	0.024	
842.90810	3058.90	0.327	
863.78920	20881.10	0.048	
863.79340	4.20	238.095	
863.79910	5.70	175.439	
865.46210	1663.00	0.601	
865.46610	4.00	250.000	
865.47150	5.40	185.185	
870.49670	5025.20	0.199	
870.50100	4.30	232.558	
870.50640	5.40	185.185	
871.41720	910.80	1.098	
872.95540	1538.20	0.650	
872.95960	4.20	238.095	
872.96560	6.00	166.667	
872.99420	28.60	34.965	
874.63000	1635.80	0.611	
875.28200	652.00	1.534	
875.28610	4.10	243.902	
875.29220	6.10	163.934	
875.54100	248.80	4.019	
875.54520	4.20	238.095	
875.55040	5.20	192.308	
875.56790	17.50	57.143	
902.08240	26514.50	0.038	
906.69820	4615.80	0.217	
906.70210	3.90	256.410	
918.00720	11305.10	0.088	
995.75580	77748.60	0.013	
1028.01700	32261.20	0.031	
1028.02100	4.00	250.000	
1028.02600	5.00	200.000	
1035.81900	7793.00	0.128	
1059.36520	23546.20	0.042	
1177.93340	118568.20	0.008	
1188.71070	10777.30	0.093	
1216.99810	28287.40	0.035	
1217.00930	11.20	89.286	
1217.03850	29.20	34.247	
1229.58850	12550.00	0.080	
1240.43880	10850.30	0.092	
1240.44300	4.20	238.095	
1240.44840	5.40	185.185	
1240.45560	7.20	138.889	
1240.62420	168.60	5.931	
1240.62810	3.90	256.410	
1240.63340	5.30	188.679	
1243.49460	2861.20	0.350	
1247.70310	4208.50	0.238	
1248.87210	1169.00	0.855	
1271.43350	22561.40	0.044	
1291.02920	19595.70	0.051	
1296.21960	5190.40	0.193	
1301.06850	4848.90	0.206	
1326.57650	25508.00	0.039	
1334.75610	8179.60	0.122	
1352.93530	18179.20	0.055	
1379.83810	26902.80	0.037	
1423.97610	44138.00	0.023	
1423.98060	4.50	222.222	
1424.00910	28.50	35.088	
1483.56910	59560.00	0.017	
1537.21530	53646.20	0.019	
1541.73670	4521.40	0.221	
1578.81730	37080.60	0.027	
1589.52220	10704.90	0.093	
1589.63760	115.40	8.666	
1589.85790	220.30	4.539	
1607.69930	17841.40	0.056	
1647.63980	39940.50	0.025	
1648.14210	502.30	1.991	
1715.26460	67122.50	0.015	
1716.32260	1058.00	0.945	
1716.54470	222.10	4.502	
1717.01170	467.00	2.141	
1717.33920	327.50	3.053	
1717.61050	271.30	3.686	
1717.90760	297.10	3.366	
1718.45440	546.80	1.829	
1718.73680	282.40	3.541	
1719.00500	268.20	3.729	
1719.08650	81.50	12.270	
1719.13920	52.70	18.975	
1719.31360	174.40	5.734	
1719.35330	39.70	25.189	
1719.43860	85.30	11.723	
1719.95220	513.60	1.947	
1720.09790	145.70	6.863	
1720.19350	95.60	10.460	
1720.25970	66.20	15.106	
1720.35640	96.70	10.341	
1720.74620	389.80	2.565	
1721.30340	557.20	1.795	
1721.50740	204.00	4.902	
1721.66520	157.80	6.337	
1721.69980	34.60	28.902	
1721.84000	140.20	7.133	
1721.89330	53.30	18.762	
1722.43620	542.90	1.842	
1722.51970	83.50	11.976	
1722.58590	66.20	15.106	
1722.99320	407.30	2.455	
1723.44270	449.50	2.225	
1723.68730	244.60	4.088	
1724.03210	344.80	2.900	
1724.18760	155.50	6.431	
1724.36800	180.40	5.543	
1725.29950	931.50	1.074	
1725.37570	76.20	13.123	
1725.85870	483.00	2.070	
1762.68180	36823.10	0.027	
1776.28430	13602.50	0.074	

t	13	13	
	Isi	Frequency	
[s]	[ms]	[Hz]	
2.71960	NaN	NaN	
4.96010	2240.50	0.446	
63.69630	58736.20	0.017	
65.98430	2288.00	0.437	
76.46370	10479.40	0.095	
76.51930	55.60	17.986	
91.89240	15373.10	0.065	
121.58290	29690.50	0.034	
123.28960	1706.70	0.586	
144.67660	21387.00	0.047	
144.74520	68.60	14.577	
148.14780	3402.60	0.294	
148.84830	700.50	1.428	
171.60390	22755.60	0.044	
172.00360	399.70	2.502	
199.41910	27415.50	0.036	
207.96780	8548.70	0.117	
207.97240	4.60	217.391	
238.33630	30363.90	0.033	
241.31030	2974.00	0.336	
252.11970	10809.40	0.093	
252.13720	17.50	57.143	
264.16360	12026.40	0.083	
264.77420	610.60	1.638	
284.48780	19713.60	0.051	
293.90590	9418.10	0.106	
304.16170	10255.80	0.098	
310.04760	5885.90	0.170	
310.05220	4.60	217.391	
310.19870	146.50	6.826	
310.25940	60.70	16.474	
310.26950	10.10	99.010	
310.31580	46.30	21.598	
310.40990	94.10	10.627	
312.69140	2281.50	0.438	
313.83800	1146.60	0.872	
317.14060	3302.60	0.303	
318.95350	1812.90	0.552	
319.00130	47.80	20.921	
319.37100	369.70	2.705	
319.38010	9.10	109.890	
319.39400	13.90	71.942	
319.41920	25.20	39.683	
319.52410	104.90	9.533	
319.54950	25.40	39.370	
319.58050	31.00	32.258	
319.67790	97.40	10.267	
319.75930	81.40	12.285	
319.78360	24.30	41.152	
320.25300	469.40	2.130	
320.43460	181.60	5.507	
332.13580	11701.20	0.085	
332.14480	9.00	111.111	
332.20950	64.70	15.456	
332.23380	24.30	41.152	
332.32010	86.30	11.587	
332.51520	195.10	5.126	
332.54000	24.80	40.323	
332.57950	39.50	25.316	
