Multi Channel Experimenter Spike Analyzer ASCII Export


Instantaneous Parameters:

t	12	12	
	Isi	Frequency	
[s]	[ms]	[Hz]	
311.09690	NaN	NaN	
582.20840	271111.50	0.004	

t	13	13	
	Isi	Frequency	
[s]	[ms]	[Hz]	
311.09670	NaN	NaN	

t	14	14	
	Isi	Frequency	
[s]	[ms]	[Hz]	
311.09670	NaN	NaN	

t	17	17	
	Isi	Frequency	
[s]	[ms]	[Hz]	
1.65830	NaN	NaN	

t	21	21	
	Isi	Frequency	
[s]	[ms]	[Hz]	
311.09650	NaN	NaN	

t	22	22	
	Isi	Frequency	
[s]	[ms]	[Hz]	
311.09690	NaN	NaN	

t	25	25	
	Isi	Frequency	
[s]	[ms]	[Hz]	
75.36620	NaN	NaN	
353.12040	277754.20	0.004	
487.20200	134081.60	0.007	

t	26	26	
	Isi	Frequency	
[s]	[ms]	[Hz]	
1.81900	NaN	NaN	
9.44820	7629.20	0.131	
19.27280	9824.60	0.102	
19.28680	14.00	71.429	
19.30710	20.30	49.261	
19.32700	19.90	50.251	
19.34140	14.40	69.444	
19.36740	26.00	38.462	
19.37960	12.20	81.967	
19.39600	16.40	60.976	
19.40820	12.20	81.967	
19.41780	9.60	104.167	
19.42970	11.90	84.034	
19.44390	14.20	70.423	
19.45830	14.40	69.444	
19.47070	12.40	80.645	
19.48290	12.20	81.967	
19.49750	14.60	68.493	
19.50840	10.90	91.743	
19.51840	10.00	100.000	
19.52910	10.70	93.458	
19.53650	7.40	135.135	
19.54300	6.50	153.846	
19.55070	7.70	129.870	
19.55920	8.50	117.647	
19.57070	11.50	86.957	
19.58080	10.10	99.010	
19.58700	6.20	161.290	
19.59440	7.40	135.135	
19.60090	6.50	153.846	
19.60730	6.40	156.250	
19.61450	7.20	138.889	
19.62170	7.20	138.889	
19.62880	7.10	140.845	
19.63480	6.00	166.667	
19.64120	6.40	156.250	
19.64730	6.10	163.934	
19.65840	11.10	90.090	
19.66380	5.40	185.185	
19.67130	7.50	133.333	
19.67710	5.80	172.414	
19.68320	6.10	163.934	
19.69070	7.50	133.333	
19.69670	6.00	166.667	
19.70180	5.10	196.078	
19.70730	5.50	181.818	
19.71290	5.60	178.571	
19.71850	5.60	178.571	
19.72440	5.90	169.492	
19.72940	5.00	200.000	
19.73450	5.10	196.078	
19.74060	6.10	163.934	
19.74660	6.00	166.667	
19.75750	10.90	91.743	
19.76310	5.60	178.571	
19.76850	5.40	185.185	
19.77350	5.00	200.000	
19.77900	5.50	181.818	
19.78420	5.20	192.308	
19.78900	4.80	208.333	
19.79420	5.20	192.308	
19.80470	10.50	95.238	
19.80960	4.90	204.082	
19.81460	5.00	200.000	
19.81980	5.20	192.308	
19.82450	4.70	212.766	
19.82920	4.70	212.766	
19.83430	5.10	196.078	
19.83910	4.80	208.333	
19.84400	4.90	204.082	
19.84850	4.50	222.222	
19.85370	5.20	192.308	
19.85850	4.80	208.333	
19.86320	4.70	212.766	
19.86780	4.60	217.391	
19.87260	4.80	208.333	
19.88150	8.90	112.360	
19.89110	9.60	104.167	
19.89630	5.20	192.308	
19.90070	4.40	227.273	
19.90530	4.60	217.391	
19.91000	4.70	212.766	
19.91470	4.70	212.766	
19.91940	4.70	212.766	
19.92420	4.80	208.333	
19.92910	4.90	204.082	
19.93350	4.40	227.273	
19.93820	4.70	212.766	
19.94290	4.70	212.766	
19.94760	4.70	212.766	
19.95190	4.30	232.558	
19.96100	9.10	109.890	
19.96560	4.60	217.391	
19.97430	8.70	114.943	
19.97900	4.70	212.766	
19.98770	8.70	114.943	
19.99650	8.80	113.636	
20.00520	8.70	114.943	
20.00970	4.50	222.222	
20.01400	4.30	232.558	
20.02290	8.90	112.360	
20.02730	4.40	227.273	
20.03180	4.50	222.222	
20.03610	4.30	232.558	
20.04050	4.40	227.273	
20.04480	4.30	232.558	
20.04910	4.30	232.558	
20.05790	8.80	113.636	
20.08820	30.30	33.003	
20.10110	12.90	77.519	
20.10540	4.30	232.558	
20.10970	4.30	232.558	
20.11840	8.70	114.943	
20.12260	4.20	238.095	
20.13540	12.80	78.125	
20.13970	4.30	232.558	
20.17500	35.30	28.329	
20.18380	8.80	113.636	
20.21100	27.20	36.765	
20.27450	63.50	15.748	
20.32630	51.80	19.305	
37.45800	17131.70	0.058	
193.17860	155720.60	0.006	
230.61070	37432.10	0.027	
293.90640	63295.70	0.016	
308.70220	14795.80	0.068	
444.31970	135617.50	0.007	
452.62990	8310.20	0.120	
465.98530	13355.40	0.075	
476.69240	10707.10	0.093	
491.67660	14984.20	0.067	
498.52200	6845.40	0.146	

t	27	27	
	Isi	Frequency	
[s]	[ms]	[Hz]	
311.09650	NaN	NaN	
321.07570	9979.20	0.100	
333.77440	12698.70	0.079	
449.20840	115434.00	0.009	
476.68070	27472.30	0.036	
551.82470	75144.00	0.013	

t	28	28	
	Isi	Frequency	
[s]	[ms]	[Hz]	
8.36520	NaN	NaN	
14.16660	5801.40	0.172	
25.16870	11002.10	0.091	
39.71100	14542.30	0.069	
39.92460	213.60	4.682	
39.93150	6.90	144.928	
40.18320	251.70	3.973	
41.45390	1270.70	0.787	
73.80780	32353.90	0.031	
74.94950	1141.70	0.876	
292.70850	217759.00	0.005	
311.09740	18388.90	0.054	
389.90130	78803.90	0.013	
426.85030	36949.00	0.027	
428.18320	1332.90	0.750	
507.62250	79439.30	0.013	
544.32830	36705.80	0.027	
545.34290	1014.60	0.986	

t	31	31	
	Isi	Frequency	
[s]	[ms]	[Hz]	
120.38920	NaN	NaN	
183.91910	63529.90	0.016	
269.16820	85249.10	0.012	
273.86440	4696.20	0.213	
279.63430	5769.90	0.173	
280.41260	778.30	1.285	
292.41150	11998.90	0.083	
311.09650	18685.00	0.054	
324.79310	13696.60	0.073	
