Multi Channel Experimenter Burst Analyzer ASCII Export


Parameters:

t	12	12	12	
	Duration	Count	Frequency	
[s]	[ms]	[-]	[Hz]	
3326.73730	202.30	3	9.886	
3389.58760	244.10	2	4.097	
3413.51270	408.90	2	2.446	
3424.20500	309.30	4	9.699	
3478.49490	321.90	3	6.213	
3546.18810	212.20	2	4.713	

t	14	14	14	
	Duration	Count	Frequency	
[s]	[ms]	[-]	[Hz]	
30.55610	181.10	2	5.522	
49.44510	318.80	6	15.684	
63.49860	228.80	4	13.112	
85.15410	248.70	3	8.042	
119.53730	495.50	6	10.091	
157.63200	176.60	2	5.663	
162.70040	272.30	2	3.672	
184.55550	313.40	4	9.572	
282.75940	425.90	2	2.348	
339.32500	246.80	2	4.052	
369.91140	245.50	2	4.073	
419.16240	264.10	2	3.786	
438.41350	74.60	2	13.405	
469.67620	401.10	2	2.493	
538.44920	362.20	6	13.805	
560.58260	311.80	2	3.207	
570.20430	205.80	2	4.859	
586.63780	378.60	4	7.924	
623.51910	248.80	2	4.019	
630.30430	220.50	3	9.070	
637.02230	191.30	2	5.227	
652.04700	280.20	3	7.138	
685.23620	216.00	3	9.259	
744.81630	263.00	5	15.209	
750.88680	211.40	2	4.730	
759.81400	383.50	5	10.430	
781.90730	523.70	5	7.638	
820.39090	218.10	2	4.585	
837.40760	329.50	2	3.035	
846.00050	209.10	2	4.782	
852.97940	258.60	2	3.867	
858.75690	221.10	2	4.523	
965.30890	206.90	3	9.667	
995.36770	347.80	4	8.626	
1034.64120	394.60	3	5.068	
1046.12690	243.80	6	20.509	
1076.78220	411.00	2	2.433	
1091.60110	270.90	4	11.074	
1105.71860	193.10	2	5.179	
1118.89610	262.00	2	3.817	
1131.21440	418.30	5	9.563	
1156.44650	170.10	2	5.879	
1175.92900	260.90	3	7.666	
1197.88880	324.40	2	3.083	
1257.95950	325.80	2	3.069	
1268.09530	183.00	3	10.929	
1281.50670	1005.60	6	4.972	
1293.14950	284.90	3	7.020	
1306.30940	254.90	2	3.923	
1368.85370	233.20	2	4.288	
1375.43890	232.90	2	4.294	
1381.04340	366.80	5	10.905	
1441.10000	254.40	2	3.931	
1450.16110	256.10	2	3.905	
1472.82940	383.00	4	7.833	
1523.11190	297.70	3	6.718	
1555.06660	390.20	5	10.251	
1593.89030	435.00	4	6.897	
1614.65030	500.70	2	1.997	
1632.23370	361.10	4	8.308	
1645.67500	261.80	3	7.639	
1739.61680	414.30	3	4.827	
1745.88410	354.80	2	2.818	
1759.13770	367.30	4	8.168	
1823.51780	186.90	2	5.350	
1846.79940	244.50	3	8.180	
1856.98410	401.00	6	12.469	
1871.35890	267.10	4	11.232	
1881.73320	267.50	2	3.738	
1892.53800	227.80	2	4.390	
1923.28230	426.20	4	7.039	
1936.71270	251.80	4	11.914	
1955.05510	340.90	7	17.600	
1970.56870	278.30	5	14.373	
2000.07510	211.50	2	4.728	
2006.25520	254.70	3	7.852	
2028.73000	316.90	4	9.467	
2043.47690	260.00	3	7.692	
2059.40860	64.30	2	15.552	
2106.39760	327.40	2	3.054	
2149.98700	220.50	3	9.070	
2167.37660	355.60	6	14.061	
2182.91380	359.00	2	2.786	
2204.87710	341.40	3	5.858	
2214.88010	203.50	2	4.914	
2235.51850	309.70	4	9.687	
2243.60370	250.80	2	3.987	
2260.79220	190.90	3	10.477	
2265.29390	420.00	2	2.381	
2272.55710	247.30	3	8.087	
2279.25660	182.90	2	5.467	
2326.00790	217.80	3	9.183	
2344.41020	326.30	4	9.194	
2387.13990	194.80	2	5.133	
2412.70220	227.40	3	8.795	
2427.79880	243.20	3	8.224	
2445.01140	509.90	3	3.922	
2470.76140	268.30	4	11.182	
2511.03710	195.30	2	5.120	
2528.99070	169.40	2	5.903	
2535.00890	329.60	2	3.034	
2561.06560	318.70	2	3.138	
2565.94210	247.40	2	4.042	
2575.00810	236.60	3	8.453	
2595.28270	179.20	2	5.580	
2601.37000	295.20	5	13.550	
2625.79810	472.70	4	6.347	
2632.59950	243.70	2	4.103	
2638.23420	309.70	2	3.229	
2653.27460	348.80	3	5.734	
2670.82500	390.50	3	5.122	
2687.94170	353.10	3	5.664	
2699.37540	270.40	3	7.396	
2716.20460	246.00	3	8.130	
2726.30900	270.60	6	18.477	
2736.62850	326.30	3	6.129	
2742.80650	230.70	2	4.335	
2747.61910	224.30	5	17.833	
2779.76100	240.90	3	8.302	
2791.47430	359.40	5	11.130	
2804.69450	72.40	2	13.812	
2812.71930	494.60	3	4.044	
2827.32580	383.70	3	5.212	
2837.51940	247.90	3	8.068	
2859.27060	277.50	4	10.811	
2880.17550	206.00	2	4.854	
2885.27750	190.80	2	5.241	
2889.28670	470.50	3	4.251	
2896.14360	295.70	3	6.764	
2899.76660	292.60	2	3.418	
2905.02590	334.70	5	11.951	
2909.87550	173.90	2	5.750	
2914.66660	161.20	3	12.407	
2919.89690	224.60	2	4.452	
2927.03550	173.40	3	11.534	
2968.14440	228.80	4	13.112	
2972.32950	323.60	3	6.180	
2977.61100	253.30	4	11.844	
2993.82590	394.30	2	2.536	
2999.62660	267.70	2	3.736	
3014.79850	435.40	3	4.593	
3044.09220	329.30	2	3.037	
3052.38440	198.00	2	5.051	
3072.26290	191.90	3	10.422	
3079.35940	181.00	2	5.525	
3089.54710	410.00	3	4.878	
3093.34430	307.90	3	6.496	
3106.52060	400.30	3	4.996	
3118.36250	417.50	4	7.186	
3144.92300	308.20	6	16.223	
3156.41040	196.80	4	15.244	
3161.04060	243.20	4	12.336	
3164.78610	253.70	2	3.942	
3186.04730	263.40	2	3.797	
3214.50650	260.70	3	7.672	
3227.64850	356.40	2	2.806	
3252.83770	251.70	2	3.973	
3273.60600	289.80	2	3.451	
3282.24130	259.00	2	3.861	
3326.73540	183.80	2	5.441	
3363.96440	387.70	4	7.738	
3379.97700	402.60	3	4.968	
3384.33970	393.80	3	5.079	
3389.58530	216.00	2	4.630	
3396.95690	377.40	2	2.650	
3404.37440	269.90	3	7.410	
3413.50860	388.20	2	2.576	
3419.50060	169.50	2	5.900	
3424.20320	232.20	2	4.307	
3431.21750	245.80	2	4.068	
3459.25210	218.90	3	9.137	
3462.46140	230.20	3	8.688	
3471.17870	195.90	3	10.209	
3478.49110	267.50	2	3.738	
3486.09340	314.60	3	6.357	
3492.30400	218.70	2	4.572	
3506.51380	321.40	3	6.223	
3516.93000	235.60	2	4.244	
3546.18540	197.40	2	5.066	
3556.22240	217.70	2	4.593	
3568.56030	195.00	5	20.513	
3587.30720	372.00	2	2.688	
3637.58360	338.20	3	5.914	

t	15	15	15	
	Duration	Count	Frequency	
[s]	[ms]	[-]	[Hz]	

t	16	16	16	
	Duration	Count	Frequency	
[s]	[ms]	[-]	[Hz]	
49.59200	15.00	3	133.333	
162.70090	13.50	2	74.074	
339.32700	14.20	3	140.845	
428.17910	12.30	2	81.301	
470.12110	32.60	5	122.699	
502.12500	10.50	2	95.238	
538.44980	11.80	2	84.746	
570.20500	10.00	2	100.000	
630.30430	10.70	2	93.458	
685.23650	10.20	2	98.039	
732.51680	11.60	2	86.207	
766.39650	12.80	3	156.250	
773.51920	10.20	3	196.078	
813.72240	14.80	3	135.135	
827.61440	11.40	2	87.719	
858.75830	10.60	2	94.340	
880.49060	10.20	2	98.039	
921.72150	13.60	2	73.529	
1060.36200	18.40	3	108.696	
1091.60240	12.20	2	81.967	
1268.09590	11.90	2	84.034	
1281.86950	708.80	15	19.752	
1293.15030	11.90	2	84.034	
1350.91750	19.40	3	103.093	
1433.89920	12.00	2	83.333	
1450.16210	11.30	2	88.496	
1503.32220	11.40	2	87.719	
1645.67530	11.60	2	86.207	
1652.30650	10.10	2	99.010	
1690.55550	10.00	2	100.000	
1792.68250	10.90	2	91.743	
1823.51840	16.60	3	120.482	
1871.35950	15.10	3	132.450	
1936.71290	10.80	2	92.593	
1955.05550	11.40	2	87.719	
1965.03630	10.20	2	98.039	
1981.17470	11.20	2	89.286	
1993.60480	10.70	2	93.458	
2000.07510	10.10	2	99.010	
2006.25560	10.00	2	100.000	
2022.75070	10.20	2	98.039	
2043.47730	10.90	2	91.743	
2070.00740	10.70	2	93.458	
2089.42640	10.50	2	95.238	
2100.75270	10.40	2	96.154	
2142.80860	11.50	2	86.957	
2149.98740	10.40	2	96.154	
2155.59210	11.20	2	89.286	
2214.87990	10.70	2	93.458	
2235.51830	11.70	2	85.470	
2260.79250	10.10	2	99.010	
2272.55710	10.60	2	94.340	
2279.25690	10.20	2	98.039	
2304.14110	10.00	2	100.000	
2349.61460	10.60	2	94.340	
2352.48500	10.80	2	92.593	
2374.63460	15.50	2	64.516	
2380.04060	13.60	2	73.529	
2387.14020	11.10	2	90.090	
2394.68270	10.50	2	95.238	
2408.82890	11.50	2	86.957	
2412.70230	11.10	2	90.090	
2427.79880	10.30	2	97.087	
2431.91910	10.90	2	91.743	
2445.01180	516.00	2	1.938	
2456.19300	12.80	2	78.125	
2489.38580	11.30	2	88.496	
2511.03760	11.30	2	88.496	
2524.30680	11.50	2	86.957	
2528.99140	12.30	2	81.301	
2547.98760	11.10	2	90.090	
2552.58050	10.70	2	93.458	
2590.12310	11.80	2	84.746	
2613.54920	11.20	2	89.286	
2638.23450	10.40	2	96.154	
2665.30940	10.20	2	98.039	
2670.82550	13.50	3	148.148	
2687.94230	131.30	2	7.616	
2699.37590	10.30	2	97.087	
2711.96510	13.00	3	153.846	
2726.30890	12.40	2	80.645	
2736.62870	12.80	2	78.125	
2742.80650	11.90	2	84.034	
2754.38870	13.20	2	75.758	
2779.76100	10.50	2	95.238	
2837.51990	17.30	3	115.607	
2870.63690	12.30	2	81.301	
2875.42140	11.40	2	87.719	
2899.76780	454.40	3	4.401	
2905.02570	12.20	2	81.967	
2909.87530	10.90	2	91.743	
2914.66660	11.30	2	88.496	
2936.32750	10.90	2	91.743	
2968.14430	11.60	2	86.207	
2972.33000	10.10	2	99.010	
2977.61120	12.40	2	80.645	
2984.66850	16.10	3	124.224	
3002.54390	11.90	2	84.034	
3052.38460	12.70	2	78.740	
3072.26340	11.00	2	90.909	
3079.35970	11.50	2	86.957	
3093.34510	13.90	3	143.885	
3112.96490	13.70	2	72.993	
3118.36290	123.20	4	24.351	
3156.41070	12.40	2	80.645	
3177.59880	10.30	2	97.087	
3214.50670	17.30	4	173.410	
3227.76240	363.40	11	27.518	
3252.83840	13.60	2	73.529	
3268.41430	12.90	3	155.039	
3352.26030	13.40	2	74.627	
3384.34040	13.00	2	76.923	
3389.58720	12.00	2	83.333	
3419.50120	12.70	2	78.740	
3431.21800	11.20	2	89.286	
3459.25380	10.60	2	94.340	
3462.46230	13.10	3	152.672	
3486.09390	12.60	2	79.365	
3499.81400	24.40	3	81.967	
3506.51450	13.40	2	74.627	
3546.18620	10.40	2	96.154	
3568.56090	10.70	2	93.458	
3580.21770	13.60	2	73.529	
3607.37410	13.30	2	75.188	
3617.77760	10.10	2	99.010	

t	17	17	17	
	Duration	Count	Frequency	
[s]	[ms]	[-]	[Hz]	
623.52150	64.10	3	31.201	
701.25110	39.40	3	50.761	
807.90390	14.30	3	139.860	
1204.35600	19.00	4	157.895	
1281.50890	1066.70	5	3.750	
1389.91510	11.20	2	89.286	
1714.49780	15.40	3	129.870	
1892.58920	17.70	3	112.994	
1970.57070	81.20	7	73.892	
2250.14520	20.90	2	47.847	
2256.17480	18.40	3	108.696	
2283.78490	10.30	2	97.087	
2304.14500	64.90	2	15.408	
2326.06150	11.90	2	84.034	
2332.89290	17.60	3	113.636	
2477.11480	15.70	3	127.389	
2543.96100	18.20	3	109.890	
2575.00990	11.60	3	172.414	
2692.88450	17.00	3	117.647	
2722.21740	15.00	3	133.333	
2767.70740	10.20	2	98.039	
2812.71940	17.30	3	115.607	
2817.02100	12.10	3	165.289	
2905.02860	68.60	3	29.155	
2932.41200	10.00	2	100.000	
3009.96660	20.30	2	49.261	
3048.66520	10.50	2	95.238	
3093.34800	58.00	2	17.241	
3106.52120	16.20	3	123.457	
3221.42160	19.30	2	51.813	
3227.64940	13.80	2	72.464	
3258.03560	73.90	2	13.532	
3297.58430	10.30	2	97.087	
3318.93650	21.00	3	95.238	
3340.62640	10.70	3	186.916	
3363.96570	15.90	3	125.786	
3396.95890	12.40	2	80.645	
3437.63570	10.50	2	95.238	
3444.78970	12.00	2	83.333	
3451.76860	12.20	3	163.934	
3462.52600	15.90	4	188.679	
3467.89320	20.60	2	48.544	
3471.18120	12.60	3	158.730	
3478.49320	80.60	2	12.407	
3499.69270	10.90	2	91.743	
3510.47630	20.50	4	146.341	
3525.29980	11.70	2	85.470	
3535.11510	20.20	2	49.505	
3540.92880	21.50	2	46.512	
3550.58950	21.20	2	47.170	
3587.30680	21.40	2	46.729	

t	21	21	21	
	Duration	Count	Frequency	
[s]	[ms]	[-]	[Hz]	
1281.88210	686.60	6	7.282	
2776.28410	26.30	3	76.046	

t	22	22	22	
	Duration	Count	Frequency	
[s]	[ms]	[-]	[Hz]	
759.82240	23.50	2	42.553	
852.98760	19.70	3	101.523	
1281.86820	679.30	4	4.416	
1381.05240	18.60	3	107.527	
1690.56370	12.40	2	80.645	
1970.58440	18.30	3	109.290	
2006.26310	26.20	2	38.168	
2204.88680	12.20	3	163.934	
2511.04530	26.20	2	38.168	
2670.83290	20.70	2	48.309	
2736.63760	12.00	3	166.667	
2905.03490	18.40	3	108.696	
2977.62050	10.60	3	188.679	
3273.61410	26.00	3	76.923	
3462.47010	31.70	3	63.091	
3546.19340	25.70	2	38.911	
3580.22590	20.00	2	50.000	

t	23	23	23	
	Duration	Count	Frequency	
[s]	[ms]	[-]	[Hz]	
154.45570	32.40	2	30.864	
623.51970	298.80	2	3.347	
701.20570	68.60	2	14.577	
797.92800	42.40	2	23.585	
858.75790	283.40	2	3.529	
1011.61430	45.70	2	21.882	
1091.60170	51.80	2	19.305	
1105.71940	304.70	7	19.691	
1281.50980	1050.50	13	11.423	
1433.89920	39.40	2	25.381	
1690.55580	45.60	2	21.930	
1730.01910	32.70	2	30.581	
1771.35480	44.80	2	22.321	
1781.56270	29.40	2	34.014	
1965.03560	49.20	2	20.325	
2043.47780	350.90	5	11.399	
2149.98770	310.80	4	9.653	
2167.37820	38.60	2	25.907	
2366.63990	50.90	2	19.646	
2470.76190	359.20	3	5.568	
2511.03780	264.30	3	7.567	
2742.80700	306.90	3	6.517	
2885.27820	60.80	2	16.447	
2909.87610	238.90	5	16.743	
2999.62710	332.60	3	6.013	
3065.33310	27.00	2	37.037	
3093.34500	56.60	2	17.668	
3172.76260	25.80	2	38.760	
3227.64980	441.80	6	11.317	
3252.83820	365.20	6	13.691	
3287.14860	34.50	2	28.986	
3326.73610	272.40	4	11.013	
3389.58670	347.90	5	11.498	
3413.51290	440.20	2	2.272	
3478.49160	62.10	2	16.103	
3529.36380	27.50	2	36.364	
3612.38540	50.60	2	19.763	

t	24	24	24	
	Duration	Count	Frequency	
[s]	[ms]	[-]	[Hz]	
63.49630	283.10	6	17.662	
85.19880	271.20	5	14.749	
157.63000	197.00	4	15.228	
162.69830	288.60	3	6.930	
369.90940	360.70	4	8.317	
419.16030	312.30	5	12.808	
469.67210	492.90	4	6.086	
538.44710	292.50	2	3.419	
560.58060	351.40	2	2.846	
570.20230	248.40	3	8.052	
623.51710	263.80	2	3.791	
630.30270	228.90	2	4.369	
685.23410	279.30	7	21.482	
701.20290	81.00	2	12.346	
750.88510	224.50	2	4.454	
820.38880	243.10	4	12.341	
837.40560	344.10	2	2.906	
845.99880	280.50	3	7.130	
852.97730	347.30	3	5.759	
858.75480	233.10	2	4.290	
965.30700	214.20	2	4.669	
1034.63860	442.60	4	6.778	
1046.12500	296.30	3	6.750	
1105.71660	198.70	2	5.033	
1131.21240	378.70	4	7.922	
1156.44400	187.70	2	5.328	
1197.88560	373.40	4	8.034	
1268.09330	196.60	3	10.173	
1281.50410	1003.60	6	4.982	
1293.14750	195.40	2	5.118	
1306.30730	284.30	3	7.035	
1368.85120	246.20	2	4.062	
1375.43710	268.20	3	7.457	
1450.15940	275.70	2	3.627	
1523.10990	286.30	3	6.986	
1555.06390	461.70	5	8.664	
1645.67310	197.70	3	10.116	
1739.61400	341.70	2	2.927	
1823.51600	287.40	4	10.438	
1892.53580	263.60	5	15.175	
2000.07310	279.40	3	7.158	
2006.25320	197.80	2	5.056	
2043.47480	280.70	2	3.563	
2106.39570	367.50	3	5.442	
2149.98510	356.40	4	8.418	
2204.87500	314.30	5	12.727	
2243.60200	266.90	2	3.747	
2260.79040	208.10	2	4.805	
2272.55510	279.10	2	3.583	
2279.25480	213.50	4	14.052	
2326.00580	282.80	3	7.072	
2427.79690	216.50	5	18.476	
2470.75960	389.80	3	5.131	
2511.03500	206.50	2	4.843	
2528.98900	179.70	2	5.565	
2535.00680	367.20	3	5.447	
2561.06330	342.50	2	2.920	
2595.28080	204.30	4	14.684	
2632.59770	277.20	2	3.608	
2638.23220	355.90	5	11.239	
2687.94010	322.80	3	6.196	
2699.37360	251.30	3	7.959	
2716.20280	273.20	3	7.321	
2742.80470	248.30	3	8.055	
2779.75880	314.20	5	12.731	
2791.47210	404.60	5	9.886	
2812.71670	413.50	2	2.418	
2885.27550	249.80	5	16.013	
2889.28440	458.80	2	2.180	
2896.14150	251.60	3	7.949	
2899.76430	454.90	5	8.793	
2909.87380	184.50	2	5.420	
2914.66470	220.80	5	18.116	
2919.89470	249.10	2	4.014	
2927.03330	181.40	3	11.025	
2999.62430	288.20	3	6.940	
3014.79610	406.30	2	2.461	
3052.38230	241.50	4	12.422	
3118.36000	387.10	7	15.500	
3156.40810	276.00	6	18.116	
3161.03830	357.00	10	25.210	
3164.78390	387.20	5	10.331	
3227.64610	375.10	3	5.332	
3252.83570	281.00	2	3.559	
3273.60420	415.60	10	21.655	
3326.73350	191.60	2	5.219	
3384.33780	352.90	3	5.667	
3389.58390	242.40	2	4.125	
3396.95510	417.90	2	2.393	
3413.50550	407.20	2	2.456	
3419.49910	201.70	6	24.789	
3424.20100	252.50	2	3.960	
3431.21540	298.00	4	10.067	
3459.25030	242.10	2	4.131	
3478.48900	368.30	3	5.430	
3486.09120	361.80	6	13.820	
3506.51180	290.60	4	10.323	
3516.92810	281.00	3	7.117	
3546.18320	207.20	2	4.826	
3556.22020	253.50	3	7.890	
3637.58130	320.80	4	9.352	

t	25	25	25	
	Duration	Count	Frequency	
[s]	[ms]	[-]	[Hz]	
573.76060	31.20	5	128.205	
1124.51970	73.50	4	40.816	
1704.13870	36.30	4	82.645	
2093.81720	44.10	2	22.676	
2238.57960	61.40	7	97.720	
2255.44260	51.20	2	19.531	
2362.80250	819.90	4	3.659	
2417.54830	26.30	2	38.023	
2462.85210	53.50	2	18.692	
2511.35200	52.30	2	19.120	
2687.00950	211.30	2	4.733	
2964.93990	17.60	2	56.818	
2968.93410	272.80	3	7.331	
2975.54300	77.40	4	38.760	
2987.61580	60.50	2	16.529	
3025.78350	95.10	2	10.515	
3089.18920	36.50	2	27.397	
3171.41540	20.30	4	147.783	
3224.28510	89.70	6	55.741	
3460.86990	59.80	6	83.612	
3480.23260	2584.30	11	3.870	
3501.82320	69.00	3	28.986	
3604.35800	161.70	4	18.553	

t	26	26	26	
	Duration	Count	Frequency	
[s]	[ms]	[-]	[Hz]	
162.69790	334.20	2	2.992	
469.67180	427.60	3	4.677	
560.58010	376.00	2	2.660	
781.90390	516.90	3	3.869	
837.40530	370.30	2	2.701	
858.75450	303.90	2	3.291	
1016.59080	52.70	4	56.926	
1028.44390	145.70	5	27.454	
1034.63790	421.20	3	4.748	
1204.35150	51.40	3	38.911	
1281.50380	1049.10	8	6.672	
1319.80100	10.00	2	100.000	
1555.06340	435.10	3	4.597	
1730.01360	56.70	3	35.273	
1781.55610	49.40	2	20.243	
1932.57410	61.30	4	48.940	
1970.56570	112.40	3	17.794	
2043.47430	332.10	2	3.011	
2054.20950	44.60	2	22.422	
2065.55190	48.90	2	20.450	
2095.33980	47.70	2	20.964	
2250.14220	50.10	2	19.960	
2265.29060	465.90	3	4.293	
2332.88910	45.30	2	22.075	
2402.74710	54.20	2	18.450	
2445.00820	502.50	3	3.980	
2451.59520	48.10	2	20.790	
2463.48870	47.80	2	20.921	
2470.75930	336.40	2	2.973	
2477.11070	46.50	2	21.505	
2489.38290	50.60	2	19.763	
2506.53800	44.40	3	45.045	
2524.30300	48.10	2	20.790	
2535.00620	416.20	3	4.805	
2543.95710	45.20	3	44.248	
2561.06300	368.30	3	5.430	
2575.00520	46.70	2	21.413	
2583.53250	53.60	3	37.313	
2606.75760	47.90	2	20.877	
2613.54650	132.00	2	7.576	
2619.53940	43.50	3	45.977	
2625.79420	460.20	6	10.865	
2646.09740	47.50	3	42.105	
2659.27350	48.70	2	20.534	
2670.82240	126.40	3	15.823	
2687.93890	114.80	3	17.422	
2692.87970	50.90	2	19.646	
2722.21300	51.40	3	38.911	
2759.67100	50.20	2	19.920	
2767.70350	48.30	2	20.704	
2773.24880	51.70	2	19.342	
2791.47100	428.90	4	6.995	
2797.03070	50.00	2	20.000	
2812.71610	494.40	5	8.091	
2827.32240	41.30	3	48.426	
2831.03730	45.50	2	21.978	
2847.66470	56.10	4	53.476	
2880.17240	51.10	3	39.139	
2889.28380	435.60	2	2.296	
2899.76340	396.40	2	2.523	
2927.03260	48.50	2	20.619	
2949.82420	45.00	2	22.222	
2955.49040	58.00	3	34.483	
2962.68050	46.30	3	43.197	
2993.82310	44.90	2	22.272	
3014.79520	44.40	2	22.523	
3024.97180	45.60	2	21.930	
3031.65230	42.60	3	46.948	
3037.63680	51.50	2	19.417	
3044.08860	55.90	3	35.778	
3048.65910	46.70	2	21.413	
3058.51610	57.10	3	35.026	
3065.32420	43.30	3	46.189	
3083.23530	48.10	2	20.790	
3089.54470	125.30	2	7.981	
3102.05800	47.40	2	21.097	
3106.51750	116.10	2	8.613	
3118.35920	111.70	2	8.953	
3123.37600	45.20	2	22.124	
3131.87700	45.70	2	21.882	
3137.19500	46.60	3	42.918	
3164.78310	371.40	2	2.693	
3172.75400	40.80	3	49.020	
3177.59540	120.90	2	8.271	
3183.01250	47.10	2	21.231	
3192.85710	54.80	3	36.496	
3199.29040	49.10	3	40.733	
3207.60470	46.70	2	21.413	
3221.41800	44.50	2	22.472	
3227.64530	394.10	5	10.150	
3234.04140	53.80	2	18.587	
3239.36570	556.40	3	3.595	
3244.57210	44.90	2	22.272	
3252.83530	363.90	4	8.244	
3263.66980	44.00	2	22.727	
3273.60330	147.70	4	20.311	
3287.14360	47.90	2	20.877	
3297.57930	49.30	3	40.568	
3304.56590	62.50	3	32.000	
3314.34960	54.00	3	37.037	
3318.93210	42.80	2	23.364	
3335.99660	45.10	2	22.173	
3340.62140	54.00	3	37.037	
3357.76170	40.80	3	49.020	
3363.96140	47.20	2	21.186	
3371.43760	43.10	3	46.404	
3376.71550	145.10	3	13.784	
3379.97240	42.00	2	23.810	
3396.95420	58.00	3	34.483	
3404.37150	46.50	2	21.505	
3413.50470	426.90	5	9.370	
3437.63090	57.90	3	34.542	
3444.78420	47.80	2	20.921	
3451.76430	54.20	3	36.900	
3467.88910	43.00	2	23.256	
3471.17540	46.00	2	21.739	
3478.48860	161.20	3	12.407	
3486.09090	145.30	3	13.765	
3499.68900	114.70	4	26.155	
3510.47080	44.20	2	22.624	
3525.29510	44.00	2	22.727	
3529.35710	42.50	2	23.529	
3535.11100	68.00	4	44.118	
3540.92570	46.60	3	42.918	
3550.58450	62.10	3	32.206	
3564.39880	31.30	3	63.898	
3572.84520	49.90	2	20.040	
3587.30340	176.50	8	39.660	
3592.76170	58.50	3	34.188	
3599.04680	37.90	3	52.770	
3607.37090	64.60	3	30.960	
3627.84700	37.50	3	53.333	
3637.58100	62.20	4	48.232	

t	27	27	27	
	Duration	Count	Frequency	
[s]	[ms]	[-]	[Hz]	
129.57350	21.20	3	94.340	
154.45080	19.90	3	100.503	
211.79220	20.30	3	98.522	
