Multi Channel Experimenter Spike Analyzer ASCII Export


Instantaneous Parameters:

t	12	12	
	Isi	Frequency	
[s]	[ms]	[Hz]	
363.23960	NaN	NaN	
539.04910	175809.50	0.006	
583.14080	44091.70	0.023	
786.13540	202994.60	0.005	
888.59600	102460.60	0.010	
888.61410	18.10	55.249	
921.64020	33026.10	0.030	
923.58430	1944.10	0.514	
929.56690	5982.60	0.167	
942.05380	12486.90	0.080	
963.93270	21878.90	0.046	
989.65520	25722.50	0.039	
1093.94430	104289.10	0.010	
1115.82660	21882.30	0.046	
1164.31880	48492.20	0.021	
1200.44770	36128.90	0.028	
1245.46520	45017.50	0.022	
1249.70060	4235.40	0.236	
1264.54030	14839.70	0.067	
1291.83530	27295.00	0.037	
1315.68820	23852.90	0.042	
1316.06650	378.30	2.643	
1383.18700	67120.50	0.015	
1395.10900	11922.00	0.084	
1395.68180	572.80	1.746	
1457.13250	61450.70	0.016	
1550.42910	93296.60	0.011	
1568.37330	17944.20	0.056	
1587.40160	19028.30	0.053	
1612.91140	25509.80	0.039	
1652.38700	39475.60	0.025	
1745.62840	93241.40	0.011	
1745.68390	55.50	18.018	
1745.69210	8.20	121.951	
1745.70210	10.00	100.000	
1777.65460	31952.50	0.031	

t	14	14	
	Isi	Frequency	
[s]	[ms]	[Hz]	
222.24660	NaN	NaN	
340.61820	118371.60	0.008	
354.61300	13994.80	0.071	
361.40510	6792.10	0.147	
378.02410	16619.00	0.060	
393.70120	15677.10	0.064	
412.01680	18315.60	0.055	
540.17390	128157.10	0.008	
540.18400	10.10	99.010	
638.20800	98024.00	0.010	
639.33480	1126.80	0.887	
639.71560	380.80	2.626	
723.56530	83849.70	0.012	
725.89120	2325.90	0.430	
954.84950	228958.30	0.004	
954.89800	48.50	20.619	
1136.19070	181292.70	0.006	
1160.93850	24747.80	0.040	
1347.77120	186832.70	0.005	

t	16	16	
	Isi	Frequency	
[s]	[ms]	[Hz]	
175.27140	NaN	NaN	
383.78450	208513.10	0.005	
383.79310	8.60	116.279	
383.80130	8.20	121.951	
383.81050	9.20	108.696	
383.81990	9.40	106.383	
383.82910	9.20	108.696	
383.83810	9.00	111.111	
383.84680	8.70	114.943	
383.85550	8.70	114.943	
383.86450	9.00	111.111	
383.87390	9.40	106.383	
383.88200	8.10	123.457	
383.89890	16.90	59.172	
383.90780	8.90	112.360	
383.91720	9.40	106.383	
383.95260	35.40	28.249	
383.98990	37.30	26.810	
384.01950	29.60	33.784	
384.04030	20.80	48.077	
384.05070	10.40	96.154	
384.06130	10.60	94.340	
384.07250	11.20	89.286	
384.08230	9.80	102.041	
384.09330	11.00	90.909	
384.10530	12.00	83.333	
384.11580	10.50	95.238	
384.12660	10.80	92.593	
384.13760	11.00	90.909	
384.16060	23.00	43.478	
384.17190	11.30	88.496	
384.18430	12.40	80.645	
384.19600	11.70	85.470	
384.20800	12.00	83.333	
384.21910	11.10	90.090	
384.22930	10.20	98.039	
384.24060	11.30	88.496	
384.25300	12.40	80.645	
384.26420	11.20	89.286	
384.27710	12.90	77.519	
384.29020	13.10	76.336	
384.30450	14.30	69.930	
384.31780	13.30	75.188	
384.33240	14.60	68.493	
384.34840	16.00	62.500	
384.36450	16.10	62.112	
384.38120	16.70	59.880	
384.39480	13.60	73.529	
384.41060	15.80	63.291	
384.42650	15.90	62.893	
384.44140	14.90	67.114	
384.45750	16.10	62.112	
384.47360	16.10	62.112	
384.49190	18.30	54.645	
384.50930	17.40	57.471	
384.52820	18.90	52.910	
384.54680	18.60	53.763	
384.56650	19.70	50.761	
384.58820	21.70	46.083	
384.60820	20.00	50.000	
384.62810	19.90	50.251	
384.64970	21.60	46.296	
384.67670	27.00	37.037	
384.70900	32.30	30.960	
384.74220	33.20	30.120	
384.78770	45.50	21.978	
384.85600	68.30	14.641	
386.14280	1286.80	0.777	
386.15330	10.50	95.238	
386.27080	117.50	8.511	
389.06770	2796.90	0.358	
389.11560	47.90	20.877	
617.46050	228344.90	0.004	
727.51090	110050.40	0.009	
727.62180	110.90	9.017	
961.34510	233723.30	0.004	
1012.32570	50980.60	0.020	
1220.48830	208162.60	0.005	
1220.59930	111.00	9.009	
1460.38840	239789.10	0.004	
1460.40030	11.90	84.034	
1514.12540	53725.10	0.019	
1573.94870	59823.30	0.017	
1575.71720	1768.50	0.565	
1580.74340	5026.20	0.199	
1580.76450	21.10	47.393	

t	17	17	
	Isi	Frequency	
[s]	[ms]	[Hz]	
183.69160	NaN	NaN	
235.26100	51569.40	0.019	
290.09530	54834.30	0.018	
305.74790	15652.60	0.064	
305.77240	24.50	40.816	
306.06710	294.70	3.393	
375.57900	69511.90	0.014	
488.18460	112605.60	0.009	
505.36630	17181.70	0.058	
631.96280	126596.50	0.008	
659.35520	27392.40	0.037	
770.84540	111490.20	0.009	
780.54260	9697.20	0.103	
782.66760	2125.00	0.471	
804.41400	21746.40	0.046	
836.33980	31925.80	0.031	
1030.47150	194131.70	0.005	
1136.84700	106375.50	0.009	
1155.56110	18714.10	0.053	
1165.79400	10232.90	0.098	
1244.38070	78586.70	0.013	
1275.03560	30654.90	0.033	
1366.56410	91528.50	0.011	
1732.37050	365806.40	0.003	
1744.41150	12041.00	0.083	

t	21	21	
	Isi	Frequency	
[s]	[ms]	[Hz]	
212.34570	NaN	NaN	
224.75530	12409.60	0.081	
300.24490	75489.60	0.013	
338.01940	37774.50	0.026	
399.15060	61131.20	0.016	
584.29560	185145.00	0.005	
703.31350	119017.90	0.008	
704.09860	785.10	1.274	
857.77700	153678.40	0.007	
857.88830	111.30	8.985	
1129.78400	271895.70	0.004	
1316.80700	187023.00	0.005	

t	23	23	
	Isi	Frequency	
[s]	[ms]	[Hz]	
65.20690	NaN	NaN	
159.62530	94418.40	0.011	
160.49570	870.40	1.149	
