Multi Channel Experimenter Spike Analyzer ASCII Export


Instantaneous Parameters:

t	12	12	
	Isi	Frequency	
[s]	[ms]	[Hz]	
3.48490	NaN	NaN	
13.13250	9647.60	0.104	
50.99470	37862.20	0.026	
52.77590	1781.20	0.561	
89.12890	36353.00	0.028	
89.28160	152.70	6.549	
89.46340	181.80	5.501	
109.50020	20036.80	0.050	
115.73990	6239.70	0.160	
120.04980	4309.90	0.232	
143.00280	22953.00	0.044	
144.09670	1093.90	0.914	
152.45290	8356.20	0.120	
192.57010	40117.20	0.025	
194.09740	1527.30	0.655	
205.98250	11885.10	0.084	
214.97760	8995.10	0.111	
215.24490	267.30	3.741	
217.46890	2224.00	0.450	
228.41290	10944.00	0.091	
240.61750	12204.60	0.082	
243.82810	3210.60	0.311	
265.55390	21725.80	0.046	
277.06790	11514.00	0.087	
280.69390	3626.00	0.276	
282.21380	1519.90	0.658	
288.83640	6622.60	0.151	
305.00690	16170.50	0.062	
305.08370	76.80	13.021	
314.92950	9845.80	0.102	
314.97880	49.30	20.284	
320.71790	5739.10	0.174	
320.91810	200.20	4.995	
324.46850	3550.40	0.282	
327.01520	2546.70	0.393	
330.72870	3713.50	0.269	
331.83720	1108.50	0.902	
332.08420	247.00	4.049	
335.51070	3426.50	0.292	
340.45310	4942.40	0.202	
341.39700	943.90	1.059	
343.24990	1852.90	0.540	
346.16740	2917.50	0.343	
348.12440	1957.00	0.511	
355.03820	6913.80	0.145	
357.26160	2223.40	0.450	
360.63500	3373.40	0.296	
361.74250	1107.50	0.903	
364.49770	2755.20	0.363	
364.65060	152.90	6.540	
369.89340	5242.80	0.191	
369.92430	30.90	32.362	
376.95750	7033.20	0.142	
383.76660	6809.10	0.147	
384.09620	329.60	3.034	
384.87050	774.30	1.291	
386.09190	1221.40	0.819	
388.36520	2273.30	0.440	
388.46000	94.80	10.549	
388.59050	130.50	7.663	
389.09270	502.20	1.991	
391.97120	2878.50	0.347	
392.27960	308.40	3.243	
392.34990	70.30	14.225	
393.92240	1572.50	0.636	
398.49830	4575.90	0.219	
398.83900	340.70	2.935	
399.73040	891.40	1.122	
401.32160	1591.20	0.628	
402.22870	907.10	1.102	
409.24780	7019.10	0.142	
409.35890	111.10	9.001	
409.92340	564.50	1.771	
411.11100	1187.60	0.842	
411.12790	16.90	59.172	
412.53490	1407.00	0.711	
412.82980	294.90	3.391	
413.31080	481.00	2.079	
413.82060	509.80	1.962	
414.72460	904.00	1.106	
425.20810	10483.50	0.095	
425.92540	717.30	1.394	
428.12470	2199.30	0.455	
430.45350	2328.80	0.429	
432.71020	2256.70	0.443	
433.85870	1148.50	0.871	
436.51530	2656.60	0.376	
445.50040	8985.10	0.111	
450.38340	4883.00	0.205	
455.22730	4843.90	0.206	
465.99370	10766.40	0.093	
467.25090	1257.20	0.795	
467.26190	11.00	90.909	
467.50680	244.90	4.083	
468.06010	553.30	1.807	
468.86600	805.90	1.241	
468.94980	83.80	11.933	
468.96470	14.90	67.114	
469.00590	41.20	24.272	
469.01830	12.40	80.645	
469.14700	128.70	7.770	
469.16830	21.30	46.948	
469.27630	108.00	9.259	
469.30250	26.20	38.168	
469.43910	136.60	7.321	
469.53400	94.90	10.537	
469.66450	130.50	7.663	
469.77060	106.10	9.425	
469.82450	53.90	18.553	
469.89640	71.90	13.908	
469.98270	86.30	11.587	
470.13910	156.40	6.394	
470.20950	70.40	14.205	
470.29750	88.00	11.364	
470.46160	164.10	6.094	
470.61100	149.40	6.693	
470.63150	20.50	48.780	
470.66940	37.90	26.385	
470.71040	41.00	24.390	
470.96860	258.20	3.873	
470.97830	9.70	103.093	
471.14570	167.40	5.974	
471.34730	201.60	4.960	
471.49100	143.70	6.959	
471.55220	61.20	16.340	
471.80310	250.90	3.986	
471.84740	44.30	22.573	
472.15090	303.50	3.295	
472.19530	44.40	22.523	
472.37340	178.10	5.615	
472.65800	284.60	3.514	
472.92290	264.90	3.775	
473.11220	189.30	5.283	
473.13880	26.60	37.594	
473.35820	219.40	4.558	
473.42240	64.20	15.576	
473.68550	263.10	3.801	
473.80910	123.60	8.091	
474.07100	261.90	3.818	
474.08850	17.50	57.143	
474.12580	37.30	26.810	
474.26080	135.00	7.407	
474.90000	639.20	1.564	
475.02830	128.30	7.794	
475.10230	74.00	13.514	
475.27460	172.30	5.804	
475.34410	69.50	14.388	
475.47850	134.40	7.440	
475.52320	44.70	22.371	
475.59340	70.20	14.245	
475.66380	70.40	14.205	
475.67880	15.00	66.667	
475.72600	47.20	21.186	
475.81840	92.40	10.823	
475.86910	50.70	19.724	
476.43560	566.50	1.765	
476.52540	89.80	11.136	
476.83320	307.80	3.249	
477.08830	255.10	3.920	
477.12480	36.50	27.397	
477.19420	69.40	14.409	
477.21950	25.30	39.526	
477.30660	87.10	11.481	
477.52150	214.90	4.653	
477.70830	186.80	5.353	
477.74380	35.50	28.169	
478.41710	673.30	1.485	
478.64930	232.20	4.307	
478.80300	153.70	6.506	
479.02920	226.20	4.421	
479.12380	94.60	10.571	
479.49070	366.90	2.726	
479.97050	479.80	2.084	
480.07330	102.80	9.728	
480.67170	598.40	1.671	
480.91620	244.50	4.090	
483.56990	2653.70	0.377	
484.12610	556.20	1.798	
484.75140	625.30	1.599	
484.88850	137.10	7.294	
485.53110	642.60	1.556	
485.79840	267.30	3.741	
488.50550	2707.10	0.369	
488.51560	10.10	99.010	
489.74360	1228.00	0.814	
490.34320	599.60	1.668	
492.05670	1713.50	0.584	
492.86140	804.70	1.243	
494.38530	1523.90	0.656	
494.53850	153.20	6.527	
